rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
4273,24967291,Prueba las típicas tapas españolas y disfruta del ambiente de Madrid noche,"Bar, Club & Pub Tours • Food Tours",,,,FALSE,,,Do you want to live a unique experience trying the best tapas in Madrid? So join our tour! In it you can enjoy the atmosphere of the neighborhood of La Latina in the afternoon / evening while discovering…,https://www.tripadvisor.com/Attraction_Review-g187514-d24967291-Reviews-Prueba_las_tipicas_tapas_espanolas_y_disfruta_del_ambiente_de_Madrid_noche-Madri.html
4274,24838394,747 By Mint,Bars & Clubs,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d24838394-Reviews-747_By_Mint-Madrid.html
4275,25065237,Namasthai,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25065237-Reviews-Namasthai-Madrid.html
4277,25078167,Formaje,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25078167-Reviews-Formaje-Madrid.html
4279,25223448,Karel's Bienestar,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25223448-Reviews-Karel_s_Bienestar-Madrid.html
4280,25130200,VISITAS GUIADAS MADRID,Walking Tours,,,,FALSE,,,"Very fun guided tours full of history and interesting facts about each monument, museum, neighborhood... of Madrid I am Pedro, Official Tour Guide. I love my job and in each guided tour I do my best…",https://www.tripadvisor.com/Attraction_Review-g187514-d25130200-Reviews-VISITAS_GUIADAS_MADRID-Madrid.html
4281,25163095,Urban Rider,Shopping Malls,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25163095-Reviews-Urban_Rider-Madrid.html
4282,25082113,Startvan,Taxis & Shuttles • Private Tours,,,,FALSE,Open now,,Rental vehicle with driver (Van Service). Airport transfers. Private tour to different cities in Spain and Europe from Madrid. Services available to the client.,https://www.tripadvisor.com/Attraction_Review-g187514-d25082113-Reviews-Startvan-Madrid.html
4283,25102449,Wat Nuad - Masajes Y Bienestar,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25102449-Reviews-Wat_Nuad_Masajes_Y_Bienestar-Madrid.html
4284,25104330,Raices Y Eventos,Theater & Performances,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25104330-Reviews-Raices_Y_Eventos-Madrid.html
4285,25193423,Pauma City Tours,City Tours • Multi-day Tours,,,,FALSE,,,Fun Guide with Great Enthusiam for Sharing Knowledge I'm a Olanya Daniel Pauma best known as MC Pauma. Iam from Uganda but currently based in Madrid Spain (2nd Home). Am a former Radio and TV Presenter…,https://www.tripadvisor.com/Attraction_Review-g187514-d25193423-Reviews-Pauma_City_Tours-Madrid.html
4286,25198369,Kaicao Fabrica De Chocolate,Speciality & Gift Shops,We are a bean to bar chocolate lab and store making date sweeten cocoa products,,,FALSE,,,We are a bean to bar chocolate lab and store making date sweeten cocoa products,https://www.tripadvisor.com/Attraction_Review-g187514-d25198369-Reviews-Kaicao_Fabrica_De_Chocolate-Madrid.html
4287,25306764,Private Tour Guides in Madrid,Multi-day Tours • Historical & Heritage Tours,,,,FALSE,,,Private Tour Guides in Madrid offers local tour guides who are licensed and expert in their field. With flexible tour itinerary we do customize your program and make use of your time in most efficient…,https://www.tripadvisor.com/Attraction_Review-g187514-d25306764-Reviews-Private_Tour_Guides_in_Madrid-Madrid.html
4288,25229214,Spain With Eva,"City Tours • Bar, Club & Pub Tours",,,,FALSE,,,"Madrid and the Kingdom of Spain as I had never imagined! Allow me to introduce myself, my name is Eva, I live in Madrid, I adore this city in particular and Spain in general; I would love to be your…",https://www.tripadvisor.com/Attraction_Review-g187514-d25229214-Reviews-Spain_With_Eva-Madrid.html
4289,25256571,Belenartspace,Exhibitions,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25256571-Reviews-Belenartspace-Madrid.html
4290,25335701,SPANISH TOURS,Taxis & Shuttles • Cooking Classes,,,,FALSE,,,"Immersive experiences in Madrid I am Ana Paula and I love cooking and serving my guests. Entertain them, make them happy, see them enjoy. I like that they feel part of the culture. I have experience…",https://www.tripadvisor.com/Attraction_Review-g187514-d25335701-Reviews-SPANISH_TOURS-Madrid.html
4291,33090901,Locker Atocha Consigna Para Maletas,Gear Rentals,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33090901-Reviews-Locker_Atocha_Consigna_Para_Maletas-Madrid.html
4292,33263979,Jupiter Legend Corporation,Multi-day Tours • Day Trips,,,,FALSE,,,"BBB A+, A travel company dedicated to delivering memorable experiences through carefully curated itineraries, exceptional service, and a commitment to sustainable and responsible tourism practices…",https://www.tripadvisor.com/Attraction_Review-g187514-d33263979-Reviews-Jupiter_Legend_Corporation-Madrid.html
4293,33096088,Rea Aprilyn Terapia Manual,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33096088-Reviews-Rea_Aprilyn_Terapia_Manual-Madrid.html
4294,33264040,MADRID TOUR EXPERIENCE,Day Trips,,,,FALSE,,,"Discover Madrid with our tours full of culture and energy! Visit the Royal Palace, the Prado Museum, Puerta del Sol, Retiro Park, and other iconic spots. Experience the Spanish essence with itineraries…",https://www.tripadvisor.com/Attraction_Review-g187514-d33264040-Reviews-MADRID_TOUR_EXPERIENCE-Madrid.html
4295,33266030,Marca Sacra Tattoo,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33266030-Reviews-Marca_Sacra_Tattoo-Madrid.html
4296,33130143,Mercado jamón ibérico,Cooking Classes,,,,FALSE,,,"Iberian Ham Market is a family business where we love to welcome our customers to live a great experience with all our Iberian products, oil and cheeses.",https://www.tripadvisor.com/Attraction_Review-g187514-d33130143-Reviews-Mercado_jamon_iberico-Madrid.html
4297,33128873,Lobitos&co,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33128873-Reviews-Lobitos_co-Madrid.html
4299,33251745,Hammam Al Ándalus Puerta de Hierro,Day Trips,,,,FALSE,,,"Hammam Al Andalus: Arab baths and massages. A space where the essence of the Hamman merges with innovation to offer you a unique experience, designed to restore the balance between body and mind. …",https://www.tripadvisor.com/Attraction_Review-g187514-d33251745-Reviews-Hammam_Al_Andalus_Puerta_de_Hierro-Madrid.html
4303,33241481,La Molona Kids Village,Lessons & Workshops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33241481-Reviews-La_Molona_Kids_Village-Madrid.html
4304,33318232,Trc - Hybrid Training Center | Aravaca,Health Clubs,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33318232-Reviews-Trc_Hybrid_Training_Center_Aravaca-Madrid.html
4305,33341302,Electricbricks,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33341302-Reviews-Electricbricks-Madrid.html
4306,796038,Marques de Legarda,Wineries & Vineyards,Pinar del Rey,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d796038-Reviews-Marques_de_Legarda-Madrid.html
4309,33399390,Mahoudrid Experience,Bars & Clubs • Lessons & Workshops,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33399390-Reviews-Mahoudrid_Experience-Madrid.html
4310,33958519,Gioessence,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33958519-Reviews-Gioessence-Madrid.html
4312,33677473,Heda Llade,"Bar, Club & Pub Tours • Paint & Pottery Studios",,,,FALSE,,,"Heda Llade is a professional travel company focused on creating unique and memorable experiences for travelers worldwide. we provide a wide range of services, including flight and hotel reservations…",https://www.tripadvisor.com/Attraction_Review-g187514-d33677473-Reviews-Heda_Llade-Madrid.html
4316,34003582,Liz Lusso Couture,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34003582-Reviews-Liz_Lusso_Couture-Madrid.html
4318,33968866,Mr Weed Chamberí - CBD & vape shop,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33968866-Reviews-Mr_Weed_Chamberi_CBD_vape_shop-Madrid.html
4319,34038867,Esbike Tours & Experiences,Bike Tours,,,,FALSE,,,"Scopri Madrid nel modo più semplice con i nostri tour guidati in e-bike! Naviga attraverso luoghi iconici come il Palazzo Reale, il Parco del Retiro e Plaza Mayor, mentre esplori gemme nascoste a …",https://www.tripadvisor.com/Attraction_Review-g187514-d34038867-Reviews-Esbike_Tours_Experiences-Madrid.html
4321,28320364,Galería-taller José Rincón,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320364-Reviews-Galeria_taller_Jose_Rincon-Madrid.html
4324,28320912,Benveniste Contemporary,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320912-Reviews-Benveniste_Contemporary-Madrid.html
4328,28320338,Blanca Berlín,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320338-Reviews-Blanca_Berlin-Madrid.html
4329,28320789,Presume,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320789-Reviews-Presume-Madrid.html
4338,28320192,Bodegas Sanz,Wineries & Vineyards,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320192-Reviews-Bodegas_Sanz-Madrid.html
4349,28342391,Tristan Domecq Casa,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28342391-Reviews-Tristan_Domecq_Casa-Madrid.html
4359,33575971,Tours and Activities,City Tours • Cultural Tours,,,,FALSE,,,"We offer unique and immersive experiences in Madrid that go far beyond traditional tourism. Our activities are designed for curious travelers who want to connect with the city through its history, …",https://www.tripadvisor.com/Attraction_Review-g187514-d33575971-Reviews-Tours_and_Activities-Madrid.html
4366,33716317,La Mesa De Basíma,Cooking Classes • Food Tours,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33716317-Reviews-La_Mesa_De_Basima-Madrid.html
4367,34041717,Walking Madrid Tour,Walking Tours,,,,FALSE,,,"I’m an experienced walking tour guide based in Madrid, passionate about bringing the city’s history, culture, and hidden stories to life. Over the past few years, I’ve had the pleasure of guiding …",https://www.tripadvisor.com/Attraction_Review-g187514-d34041717-Reviews-Walking_Madrid_Tour-Madrid.html
4368,33971008,MENTA Beauty Place | Peluquería Príncipe Pío,,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33971008-Reviews-MENTA_Beauty_Place_Peluqueria_Principe_Pio-Madrid.html
4371,33971004,MENTA Beauty Place | Peluquería Fuencarral,,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33971004-Reviews-MENTA_Beauty_Place_Peluqueria_Fuencarral-Madrid.html
4374,34094878,Ahorramas Arguelles,Shopping Malls,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34094878-Reviews-Ahorramas_Arguelles-Madrid.html
4375,33990676,Houseplant,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33990676-Reviews-Houseplant-Madrid.html
4377,34005045,Parque de la Ventilla,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34005045-Reviews-Parque_de_la_Ventilla-Madrid.html
4380,34025633,Nude Project,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34025633-Reviews-Nude_Project-Madrid.html
4381,26619673,Lúpulo Digital,"Bar, Club & Pub Tours • Beer Tastings & Tours",,,,FALSE,,,"Get to know the culture through BEER tasting Host of Cerveza Cicerone® and international beer judge, I offer tours of the best breweries and craft bars in Madrid to learn about the local beer culture…",https://www.tripadvisor.com/Attraction_Review-g187514-d26619673-Reviews-Lupulo_Digital-Madrid.html
4382,26680807,Cde Arqueros De Torote,Shooting Ranges,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26680807-Reviews-Cde_Arqueros_De_Torote-Madrid.html
4388,26727069,Chef Pablo Ballvé Macaya,Cooking Classes,,,,FALSE,,,"Spanish chef focusing on product, technique & creativity! My name is Pablo Ballvé and I am a Spanish chef currently living in Madrid. After having travelled the world for the past 10 years, I am now…",https://www.tripadvisor.com/Attraction_Review-g187514-d26727069-Reviews-Chef_Pablo_Ballve_Macaya-Madrid.html
4392,26851443,Winfit Centro de Entrenamiento,Health Clubs,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26851443-Reviews-Winfit_Centro_de_Entrenamiento-Madrid.html
4393,26854488,Liiffe,Multi-day Tours • Day Trips,,,,FALSE,,,100% personalized travel guide designed by locals updated in real time. We offer a detailed itinerary to visit the city for 3 days with local recommendations.,https://www.tripadvisor.com/Attraction_Review-g187514-d26854488-Reviews-Liiffe-Madrid.html
4395,17756101,CopArte,Paint & Pottery Studios,,,,FALSE,,,"Coparte - Art and drinks! CopArte is an art event for non-specialists in the field! At each meeting there will be a guest artist, who as a host, will share his career, his work, his creative process…",https://www.tripadvisor.com/Attraction_Review-g187514-d17756101-Reviews-CopArte-Madrid.html
4396,18935675,Gatoguai,Game & Entertainment Centers,Tetuán,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d18935675-Reviews-Gatoguai-Madrid.html
4398,18936060,KatiraAcme,Adrenaline & Extreme Tours,,,,FALSE,,,"Katira Acme sell all kind of adventure activities like snowboarding, surfing, sailing boat, fishing, hunting, paint ball. We have experiences arround all the world in many countries like Spain, France…",https://www.tripadvisor.com/Attraction_Review-g187514-d18936060-Reviews-KatiraAcme-Madrid.html
4399,18941376,TRIVIUS Escape Room Madrid,Escape Games,Quintana,,,FALSE,,,Escape Room in Madrid. Have fun with friends and family in the most original way. Located between New Town and Linear City. BOOK YOUR ROOM!,https://www.tripadvisor.com/Attraction_Review-g187514-d18941376-Reviews-TRIVIUS_Escape_Room_Madrid-Madrid.html
4400,18977365,Jesús Sandi,City Tours • Private Tours,,,,FALSE,,,"Photographer and guide through hidden places in Madrid My name is Jesus, I am a photographer specialized in portraits and books. I was born in Madrid, so I know a series of places not so visited in…",https://www.tripadvisor.com/Attraction_Review-g187514-d18977365-Reviews-Jesus_Sandi-Madrid.html
4401,19719239,Real Madrid Tickets,Walking Tours • Day Trips,,,,FALSE,,,"Tickets for Real Madrid Match, El Clasico, Santiago Bernabeu I am a Tour guide that has made hundreds of tours all over Europe Soccer Stadiums visiting monumental sites. The demand is very high but…",https://www.tripadvisor.com/Attraction_Review-g187514-d19719239-Reviews-Real_Madrid_Tickets-Madrid.html
4402,19816141,Luis David Zapata Madroñal,Walking Tours • Day Trips,,,,FALSE,,,"Madrid guide who loves Madrid My name is Luis David and I am in love with the city where I was born, Madrid. His passionate history is the reason for my training and my profession have always been…",https://www.tripadvisor.com/Attraction_Review-g187514-d19816141-Reviews-Luis_David_Zapata_Madronal-Madrid.html
4403,19896951,academia de baile orishas dance,Paint & Pottery Studios • Sports Camps & Clinics,Rosas,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d19896951-Reviews-Academia_de_baile_orishas_dance-Madrid.html
4404,20175198,Alzor Class,"Bar, Club & Pub Tours • Multi-day Tours",Nueva España,,,FALSE,,,"Car rental company with driver. VTC MADRID and GUADALAJARA. We have: Mercedes V class, Mercedes class E, Standard vehicles; (Vw Passat, Skoda superB ..). Specialized in transfers for weddings, as …",https://www.tripadvisor.com/Attraction_Review-g187514-d20175198-Reviews-Alzor_Class-Madrid.html
4405,19905755,StayTick Travel,Multi-day Tours • Canyoning & Rappelling Tours,Nueva España,,,FALSE,,,"We Provide Thousands Of Tours, Activities, Airport Lounges, Attraction Tickets And Transfers Around The World.",https://www.tripadvisor.com/Attraction_Review-g187514-d19905755-Reviews-StayTick_Travel-Madrid.html
4406,20205972,Vegan Food Tours Madrid,Food Tours,,,,FALSE,,,"We, Vegan Food Tours, are a company that offers the best local flavours whilst keeping in mind our relentless effort to take care of the environment, by offering delicious local vegan food.",https://www.tripadvisor.com/Attraction_Review-g187514-d20205972-Reviews-Vegan_Food_Tours_Madrid-Madrid.html
4407,20172627,Faith Travel Network,Multi-day Tours • Taxis & Shuttles,Centro,,,FALSE,,,"We provide tour leader-driver-guides, offer escorted spiritual tours to holy sites with city walks and excursion tours. Hybrid tours with spiritual experience at holy shrines, see incorruptible bodies…",https://www.tripadvisor.com/Attraction_Review-g187514-d20172627-Reviews-Faith_Travel_Network-Madrid.html
