location_id,name,stars,rating,num_reviews,ranking_barcelona,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
33459394,Circles House Coliving & Coworking,,0,0,,,,,"Camí De Vallvidrera Al Tibidabo 5, 08017 Barcelona Spain",,41.41657,2.11088,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33459394-Reviews-Circles_House_Coliving_Coworking-Barcelona_Catalonia.html
33461972,Novus Homes Barcelona Sants,,0,0,,350,578,,"Valladolid 21, 08014 Barcelona Spain",,41.37783,2.13633,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33461972-Reviews-Novus_Homes_Barcelona_Sants-Barcelona_Catalonia.html
33462059,Rooms Urbano,,0,0,,,,,"Carrer Del Comte D'urgell, 264, 08036 Barcelona Spain",,41.39109,2.14695,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33462059-Reviews-Rooms_Urbano-Barcelona_Catalonia.html
33463444,Rooms Villaroel,,0,0,,105,223,,"C. De Villarroel, 251, 08036 Barcelona Spain",,41.3918,2.14773,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33463444-Reviews-Rooms_Villaroel-Barcelona_Catalonia.html
33467380,Bcnstop Sant Pau Suites,,0,0,,193,463,,"563 Carrer De Provença, 08026 Barcelona Spain",,41.40965,2.1815,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33467380-Reviews-Bcnstop_Sant_Pau_Suites-Barcelona_Catalonia.html
33470286,Isabela Rooms,,0,0,,,,,"419 Gran Via De Les Corts Catalanes, 08015 Barcelona Spain",,41.37775,2.15229,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33470286-Reviews-Isabela_Rooms-Barcelona_Catalonia.html
33471217,Diagonal Apartments By Olala Homes,,0,0,,238,890,,"Deu I Mata, 141, 08029 Barcelona Spain",,41.39051,2.13915,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33471217-Reviews-Diagonal_Apartments_By_Olala_Homes-Barcelona_Catalonia.html
33471568,Canela Homes Barcelona Marina,,0,0,,306,613,,"124 Carrer De La Marina, 08013 Barcelona Spain",,41.39624,2.18518,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33471568-Reviews-Canela_Homes_Barcelona_Marina-Barcelona_Catalonia.html
33674121,MarBarcelona Suites Berlin,,0,0,,,,,"26 Carrer de Berlin, 08014 Barcelona Spain",,,,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33674121-Reviews-MarBarcelona_Suites_Berlin-Barcelona_Catalonia.html
33687382,Stay U-nique Apartments Gaudi III,,0,0,,255,694,,"Avinguda de Gaudí 27, 08025 Barcelona Spain",,41.40659,2.17196,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33687382-Reviews-Stay_U_nique_Apartments_Gaudi_III-Barcelona_Catalonia.html
33687702,Novus Homes Barcelona Collblanc,,0,0,,228,389,,"Carrer Mare de Déu dels Desemparats 57., 08903 Barcelona Spain",,41.37119,2.1233,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33687702-Reviews-Novus_Homes_Barcelona_Collblanc-Barcelona_Catalonia.html
33694078,Eulalias Lodges Barcelona,,0,0,,334,750,,"C. de la Indústria, 198, 08025 Barcelona Spain",,41.41123,2.17687,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33694078-Reviews-Eulalias_Lodges_Barcelona-Barcelona_Catalonia.html
33700134,Alojamiento Calma,,0,0,,74,122,,"28 Avinguda de Can Serra, 08906 Barcelona Spain",,41.36563,2.09873,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33700134-Reviews-Alojamiento_Calma-Barcelona_Catalonia.html
33707114,Canela Homes BARCELONA FORUM,,0,0,,243,606,,"Calle de Ramon Llull, 480, 08930 Barcelona Spain",,41.41707,2.22364,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33707114-Reviews-Canela_Homes_BARCELONA_FORUM-Barcelona_Catalonia.html
33726517,Stay U-nique Apartments Rambla Catalunya III,,1,1,#821 of 888 Specialty lodging in Barcelona,205,586,,"Rambla de Catalunya 52, 08007 Barcelona Spain",+34 932 75 04 23,41.390778,2.164172,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33726517-Reviews-Stay_U_nique_Apartments_Rambla_Catalunya_III-Barcelona_Catalonia.html
33746130,Meridian Rooms,,0,0,,,,,"Avinguda Meridiana 233, 08027 Barcelona Spain",,41.41926,2.18659,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33746130-Reviews-Meridian_Rooms-Barcelona_Catalonia.html
33856268,Hotiday Barcelona Colom,,0,0,,,,,"Passatge de Gutenberg 7, 08001 Barcelona Spain",+39 02 8294 1859,41.37689,2.17468,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d33856268-Reviews-Hotiday_Barcelona_Colom-Barcelona_Catalonia.html
33857834,Apartments Gaudi Barcelona,,0,0,,,,,"Camprodon 27, Barcelona Spain",+34 650 20 02 42,41.4011,2.1643,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33857834-Reviews-Apartments_Gaudi_Barcelona-Barcelona_Catalonia.html
33858370,Hotel Banys Orientals,,0,0,,,,,"Calle Argenteria 37, 08003 Barcelona Spain",+34 932 68 84 60,41.38376,2.18004,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d33858370-Reviews-Hotel_Banys_Orientals-Barcelona_Catalonia.html
33859929,Classic Gracia Apartments,,0,0,,279,497,,"Calle de lOr 19, 08012 Barcelona Spain",,41.40344,2.15693,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33859929-Reviews-Classic_Gracia_Apartments-Barcelona_Catalonia.html
33955407,Rooms Sepulveda,,0,0,,82,199,,"Carrer de Sepúlveda 142, 08011 Barcelona Spain",,41.38146,2.16044,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33955407-Reviews-Rooms_Sepulveda-Barcelona_Catalonia.html
33958516,Airbnb,,1,1,#820 of 888 Specialty lodging in Barcelona,,,,"Carrer De La Muntanya, Barcelona Spain",+34 673 27 37 69,41.411877,2.185321,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33958516-Reviews-Airbnb-Barcelona_Catalonia.html
33959086,Rooms Tetuan,,0,0,,87,196,,"Gran Via de les Corts Catalanes 704, 08010 Barcelona Spain",,41.39402,2.17483,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33959086-Reviews-Rooms_Tetuan-Barcelona_Catalonia.html
33959456,BeBarceloner Francesc Macia Apartments,,0,0,,239,498,,"Londres 35, 08029 Barcelona Spain",+34 934 39 56 64,41.38966,2.14554,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33959456-Reviews-BeBarceloner_Francesc_Macia_Apartments-Barcelona_Catalonia.html
33959469,Stay Unique Apartments Pau Claris,4,0,0,,227,710,,"C/ Pau Claris 99, 08009 Barcelona Spain",+34 932 75 04 23,41.39118,2.16889,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33959469-Reviews-Stay_Unique_Apartments_Pau_Claris-Barcelona_Catalonia.html
33959584,Stay U-nique Apartments Pou II,,0,0,,236,574,,"Carrer del Pou de la Figuera 16, 08003 Barcelona Spain",+34 932 75 04 23,41.3877,2.18008,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33959584-Reviews-Stay_U_nique_Apartments_Pou_II-Barcelona_Catalonia.html
33959706,Stay U-nique Apartments Urquinaona,,0,0,,350,1017,,"Carrer de Roger de Llúria 6, 08010 Barcelona Spain",+34 932 75 04 23,41.39032,2.17315,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33959706-Reviews-Stay_U_nique_Apartments_Urquinaona-Barcelona_Catalonia.html
33960874,Hdna,,0,0,,,,,"Carrer De La Muntanya 115, 08026 Barcelona Spain",,41.412697,2.182806,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33960874-Reviews-Hdna-Barcelona_Catalonia.html
33968848,Habitaciones En El Centro De Barcelona,,0,0,,,,,"Carrer de Santa Anna 10, 08002 Barcelona Spain",+34 667 36 25 09,41.38511,2.171406,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d33968848-Reviews-Habitaciones_En_El_Centro_De_Barcelona-Barcelona_Catalonia.html
33974972,Stay U-nique Apartments Sant Nicolau,,0,0,,242,628,,"Calle Sant Nicolau 9, 08014 Barcelona Spain",+34 932 75 04 23,41.37759,2.14465,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33974972-Reviews-Stay_U_nique_Apartments_Sant_Nicolau-Barcelona_Catalonia.html
33978539,Stay U-nique Apartments Floridablanca Ii,,0,0,,332,1085,,"Carrer De Floridablanca 89, 08015 Barcelona Spain",,41.37946,2.15951,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33978539-Reviews-Stay_U_nique_Apartments_Floridablanca_Ii-Barcelona_Catalonia.html
33983142,Stay U-nique Apartments Travessera Ii,,0,0,,252,734,,"Travessera De Gràcia 171, Barcelona Spain",+34 932 75 04 23,41.40172,2.15593,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d33983142-Reviews-Stay_U_nique_Apartments_Travessera_Ii-Barcelona_Catalonia.html
33988851,Hostal Putxet,3,1,1,#284 of 313 B&Bs / Inns in Barcelona,232,570,,"Carrer de Ballester, 13, 08023 Barcelona Spain",+34 931 22 93 75,41.405952,2.144566,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d33988851-Reviews-Hostal_Putxet-Barcelona_Catalonia.html
34014976,Aspasios Rambla Catalunya Suites,,0,0,,233,681,,"Carrer d'Aragó, 266, 08007 Barcelona Spain",+34 933 04 14 48,41.39124,2.163915,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34014976-Reviews-Aspasios_Rambla_Catalunya_Suites-Barcelona_Catalonia.html
34016038,Apartments Freser 78,3,0,0,,,,,"Carrer del Freser, 78, 08026 Barcelona Spain",,41.41183,2.18051,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34016038-Reviews-Apartments_Freser_78-Barcelona_Catalonia.html
34017115,BeBarceloner Sants Apartments,,0,0,,273,427,,"Eusebi Planas 9-11, 8014 Barcelona Spain",+34 934 39 56 64,41.37662,2.13767,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34017115-Reviews-BeBarceloner_Sants_Apartments-Barcelona_Catalonia.html
34017135,Trianon & Co Barcelona,2.5,0,0,,,,,"Carrer de Sepulveda 93, 08015 Barcelona Spain",,41.37968,2.1579,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34017135-Reviews-Trianon_Co_Barcelona-Barcelona_Catalonia.html
34017137,Stay Barcelona Apartments Barceloneta,,0,0,,,,,"Various Addresses, 8003 Barcelona Spain",+34 935 14 16 59,41.41354,2.13325,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34017137-Reviews-Stay_Barcelona_Apartments_Barceloneta-Barcelona_Catalonia.html
34017140,Sagrada Familia Apartments,3,0,0,,,,,"Carrer de Sicilia 294, 8013 Barcelona Spain",,41.40165,2.17364,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34017140-Reviews-Sagrada_Familia_Apartments-Barcelona_Catalonia.html
34021681,Rooms Mallorca,,0,0,,90,213,,"Carrer De Mallorca 169, 08036 Barcelona Spain",+34 641 69 25 81,41.38893,2.155682,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34021681-Reviews-Rooms_Mallorca-Barcelona_Catalonia.html
34023067,Rooms Rambla,,0,0,,86,211,,"Rambla de Catalunya 77, 08007 Barcelona Spain",+34 641 69 25 81,41.391857,2.162367,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34023067-Reviews-Rooms_Rambla-Barcelona_Catalonia.html
34023226,Rooms Paris,,0,0,,92,181,,"Carrer de París 157, 08036 Barcelona Spain",+34 641 69 25 81,41.392056,2.150966,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34023226-Reviews-Rooms_Paris-Barcelona_Catalonia.html
34033834,Habitat Apartments Alaia,4,0,0,,282,810,,"Carrer de Balmes 119, 8008 Barcelona Spain",,41.392517,2.158174,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34033834-Reviews-Habitat_Apartments_Alaia-Barcelona_Catalonia.html
34043564,Rooms Valencia,,0,0,,83,166,,"Carrer de València 15, 08015 Barcelona Spain",+34 641 69 25 81,41.38054,2.146864,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34043564-Reviews-Rooms_Valencia-Barcelona_Catalonia.html
34055589,Outsite Barcelona,,0,0,,151,408,,"Carrer de Simo Oller 1, 08002 Barcelona Spain",+34 671 57 12 40,41.380028,2.179829,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34055589-Reviews-Outsite_Barcelona-Barcelona_Catalonia.html
34057719,Stay U-nique Apartments at Albigesos,,0,0,,413,984,,"Carrer dels Albigesos, 16, Gràcia,, 08024 Barcelona Spain",,13.081,80.274,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34057719-Reviews-Stay_U_nique_Apartments_at_Albigesos-Barcelona_Catalonia.html
34059284,Stay U-nique Apartments Ronda Sant Pere,,0,0,,424,1183,,"Ronda de Sant Pere 33, 08010 Barcelona Spain",,41.391743,2.176327,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34059284-Reviews-Stay_U_nique_Apartments_Ronda_Sant_Pere-Barcelona_Catalonia.html
34059341,Stay U-nique Apartments Casanova,,0,0,,546,1585,,"Carrer Casanova 72, 08011 Barcelona Spain",,41.385532,2.1588,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34059341-Reviews-Stay_U_nique_Apartments_Casanova-Barcelona_Catalonia.html
34063259,Cotton House Hotel Autograph Collection,,0,0,,,,,"Cotton House Hotel Autograph Collection, 08010 Barcelona Spain",+34 934 50 50 45,41.391907,2.171754,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34063259-Reviews-Cotton_House_Hotel_Autograph_Collection-Barcelona_Catalonia.html
34063302,Ibis Styles Barcelona City Bogatell,,0,0,,317,1193,,"Carrer de Llull, 08005 Barcelona Spain",+34 934 83 37 48,41.39476,2.19338,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34063302-Reviews-Ibis_Styles_Barcelona_City_Bogatell-Barcelona_Catalonia.html
34064125,Sunotel Club Central,,0,0,,132,432,,Barcelona Spain,,,,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34064125-Reviews-Sunotel_Club_Central-Barcelona_Catalonia.html
34064397,Camping Vilanova Park (SunLodge),1,0,0,,,,,"Carretera Arboç km 2,5, 08800 Barcelona Spain",,41.232197,1.692731,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34064397-Reviews-Camping_Vilanova_Park_SunLodge-Barcelona_Catalonia.html
34070977,Center-Ramblas,,0,0,,,,,"Hospital, 663, 8001 Barcelona Spain",+34 934 12 40 69,41.3805,2.1707,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34070977-Reviews-Center_Ramblas-Barcelona_Catalonia.html
34071499,Apartamentos Mur Mar,2,0,0,,,,,"334 Rambla Santa Monica, 8002 Barcelona Spain",+34 933 18 26 12,41.3788,2.17595,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34071499-Reviews-Apartamentos_Mur_Mar-Barcelona_Catalonia.html
34071777,Suitur Barcelona Olympic,4,0,0,,204,463,,"Rosa Sensat 27, 8005 Barcelona Spain",+34 931 24 95 47,41.3924,2.19437,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34071777-Reviews-Suitur_Barcelona_Olympic-Barcelona_Catalonia.html
34071903,Gat Raval,,0,0,,83,233,,"444 Calle Joaquin Costa, 8001 Barcelona Spain",+34 934 81 66 70,41.3827,2.16574,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34071903-Reviews-Gat_Raval-Barcelona_Catalonia.html
34072087,Hotel Curious,,0,0,,,,,"Cc/ Carme, 225, 8001 Barcelona Spain",+34 933 01 44 84,41.38235,2.17044,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34072087-Reviews-Hotel_Curious-Barcelona_Catalonia.html
34072482,Mh Apartments Barcelona,,0,0,,,,,"990 Arago, 8015 Barcelona Spain",+34 933 23 87 90,41.3832,2.15314,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34072482-Reviews-Mh_Apartments_Barcelona-Barcelona_Catalonia.html
34072591,Charmsuites Paralel,,0,0,,,,,"Avenida Paralelo 665, 8004 Barcelona Spain",+34 618 67 65 84,41.3748,2.16901,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34072591-Reviews-Charmsuites_Paralel-Barcelona_Catalonia.html
34084099,Magic Camp Nou,,0,0,,297,377,,"Carrer de Sugranyes, 08028 Barcelona Spain",,,,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34084099-Reviews-Magic_Camp_Nou-Barcelona_Catalonia.html
34131709,Sensation Urban Style Apartments,,0,0,,,,,"Marina, 366, Horta-Guinardó, 8025 Barcelona Spain",+34 935 15 07 09,41.40815,2.16967,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34131709-Reviews-Sensation_Urban_Style_Apartments-Barcelona_Catalonia.html
34131737,Lodging Apartments Sagrada Familia,,0,0,,229,552,,"Different Locations, 08013 Barcelona Spain",+34 687 29 26 60,41.40467,2.17365,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34131737-Reviews-Lodging_Apartments_Sagrada_Familia-Barcelona_Catalonia.html
34132676,Arrivo Apartments,,0,0,,234,576,,"Carrer de Tarragona 86, 08015 Barcelona Spain",+34 615 27 23 63,41.37872,2.14525,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34132676-Reviews-Arrivo_Apartments-Barcelona_Catalonia.html
34132706,Click & Click Las Ramblas,2,0,0,,,,,"Placa Joaquin Xirau 1, 08002 Barcelona Spain",,41.37885,2.17667,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34132706-Reviews-Click_Click_Las_Ramblas-Barcelona_Catalonia.html
34132770,Gaudi Apartments Barcelona,3,0,0,,,,,"Carrer de Crsega 568, 08025 Barcelona Spain",+34 936 24 56 29,41.40756,2.17407,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34132770-Reviews-Gaudi_Apartments_Barcelona-Barcelona_Catalonia.html
34133173,Olaliving,,0,0,,444,998,,"Passatge Sert, 1, 08003 Barcelona Spain",+34 931 180 18808003,41.394714,2.161236,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34133173-Reviews-Olaliving-Barcelona_Catalonia.html
34139733,B&B Estudiantes Balmes,,0,0,,,,,"25 Calle Balmes, 08007 Barcelona Spain",+34 933 02 41 92,41.38795,2.16426,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34139733-Reviews-B_B_Estudiantes_Balmes-Barcelona_Catalonia.html
34139802,Classic Eixample Apartments,,0,0,,186,433,,"Travessera de Gracia 333, 08025 Barcelona Spain",,41.4071,2.16664,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34139802-Reviews-Classic_Eixample_Apartments-Barcelona_Catalonia.html
34142526,You Stylish El Born Apartments,,0,0,,228,667,,"Apartments at Different Locations, 08037 Barcelona Spain",+34 930 00 23 80,41.39173,2.17747,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34142526-Reviews-You_Stylish_El_Born_Apartments-Barcelona_Catalonia.html
34143764,Monturiol Apartaments,,0,0,,140,366,,"C/ Monturiol, 23, 08018 Barcelona Spain",+34 685 55 59 99,41.41003,2.192448,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34143764-Reviews-Monturiol_Apartaments-Barcelona_Catalonia.html
34146595,Uptown Barcelona You Stylish Apartments,,0,0,,268,647,,"Carrer de Balmes, 276, 08006 Barcelona Spain",,41.40216,2.14512,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34146595-Reviews-Uptown_Barcelona_You_Stylish_Apartments-Barcelona_Catalonia.html
34155438,En Ville Boutique Apartments Calabria,,0,0,,271,485,,"Calabria 198, 08029 Barcelona Spain",+34 687 97 90 81,41.38427,2.14895,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34155438-Reviews-En_Ville_Boutique_Apartments_Calabria-Barcelona_Catalonia.html
34157470,Aspasios Arc de Triomf Apartments,,0,0,,227,558,,"Passeig De Sant Joan, 4, 08010 Barcelona Spain",+34 635 79 03 53,41.391983,2.180128,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34157470-Reviews-Aspasios_Arc_de_Triomf_Apartments-Barcelona_Catalonia.html
34195672,Novus Homes Barcelona Poble Sec,,0,0,,263,453,,"Carrer de les Hortes 3, 08004 Barcelona Spain",,,,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34195672-Reviews-Novus_Homes_Barcelona_Poble_Sec-Barcelona_Catalonia.html
34196764,You Stylish Apartments Eixample,,5,1,#451 of 521 hotels in Barcelona,,,,"Carrer de Pelai 5 B244, 08001 Barcelona Spain",,41.385887,2.166126,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34196764-Reviews-You_Stylish_Apartments_Eixample-Barcelona_Catalonia.html
34199117,Limehome Barcelona Besalú APARTMENTS,,0,0,,,,,"Carrer de Besalú 90, 08026 Barcelona Spain",+34 911 23 33 13,41.415894,2.185223,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34199117-Reviews-Limehome_Barcelona_Besalu_APARTMENTS-Barcelona_Catalonia.html
34200295,Garden House Hostel Barcelona by Feetup Hostels,1,0,0,,,,,"Hedilla, 58, Barcelona Spain",+34 934 27 24 79,41.436,2.161,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34200295-Reviews-Garden_House_Hostel_Barcelona_by_Feetup_Hostels-Barcelona_Catalonia.html
34216952,Sagrada Familia By Enjoy Apartments,,0,0,,250,623,,"Carrer Del Consell De Cent, 477, 08013 Barcelona Spain",,13.081,80.274,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34216952-Reviews-Sagrada_Familia_By_Enjoy_Apartments-Barcelona_Catalonia.html
34222708,Arco Barcelona Hotel,3,0,0,,139,331,,"Avinguda del Paral.Lel, 172, 08015 Barcelona Spain",+34 935 57 97 97,41.375256,2.1556670000000002,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34222708-Reviews-Arco_Barcelona_Hotel-Barcelona_Catalonia.html
34225729,Feelathome Center Apartments,,0,0,,179,621,,"Apartments At Different Locations, Barcelona Spain",+34 653 95 99 02,41.39076,2.17808,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34225729-Reviews-Feelathome_Center_Apartments-Barcelona_Catalonia.html
34225794,Hotel Eurostars BCN Design,,0,0,,,,,"Passeig de Gràcia, 29, 08007 Barcelona Spain",+34 933 44 45 55,41.39104,2.16631,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d34225794-Reviews-Hotel_Eurostars_BCN_Design-Barcelona_Catalonia.html
34225866,Always Barcelona Apartments Montjuic,,0,0,,,,,"Sepulveda 21, Barcelona Spain",,41.37642,2.15348,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34225866-Reviews-Always_Barcelona_Apartments_Montjuic-Barcelona_Catalonia.html
34225904,BCN Pau Claris Rocamora Apartments,,0,0,,,,,"Carrer de Pau Claris 97, Barcelona Spain",+34 933 01 75 61,41.39097,2.16909,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d34225904-Reviews-BCN_Pau_Claris_Rocamora_Apartments-Barcelona_Catalonia.html
34233586,Barcelona Classic Plaza Real Apartments,,0,0,,185,423,,"Plaça Reial, 9, 08002 Barcelona Spain",,41.380543,2.175368,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d34233586-Reviews-Barcelona_Classic_Plaza_Real_Apartments-Barcelona_Catalonia.html
